bubble,20000,1.85279,0.288355,1.4445,
insertion,20000,0.280672,5.3e-05,0.440379,
selection,20000,1.44734,1.27057,1.25856,
quick,21000,0.003139,0.000382,0.000421,
merge,21000,0.013701,0.013095,0.012914,
comb,21000,0.007902,0.00189,0.002747,
bubble,21000,2.06769,0.32306,1.59483,
insertion,21000,0.262155,7.5e-05,0.53729,
selection,21000,1.42487,1.42003,1.40192,
quick,21000,0.003273,0.000541,0.000587,
merge,21000,0.013524,0.013212,0.013907,
comb,21000,0.008521,0.002092,0.002953,
bubble,21000,1.98338,0.324179,1.64622,
insertion,21000,0.266337,5.8e-05,0.48177,
selection,21000,1.49172,1.39569,1.47185,
quick,21000,0.003345,0.000408,0.00042,
merge,21000,0.013663,0.013018,0.011637,
comb,21000,0.006375,0.001892,0.00306,
bubble,21000,2.25192,0.383629,2.29376,
insertion,21000,0.459954,0.000171,0.549653,
selection,21000,1.66625,1.48292,1.42304,
quick,21000,0.003563,0.000652,0.000488,
merge,21000,0.015152,0.014788,0.012151,
comb,21000,0.006361,0.001636,0.002309,
bubble,21000,2.02592,0.325968,1.86965,
insertion,21000,0.286103,6e-05,0.564529,
selection,21000,1.60672,1.38826,1.43815,
quick,21000,0.00344,0.000423,0.000517,
merge,21000,0.014298,0.01399,0.012915,
comb,21000,0.006922,0.001629,0.002261,
bubble,21000,2.21679,0.32132,1.91956,
insertion,21000,0.281584,6e-05,0.515756,
selection,21000,1.44514,1.55768,1.4268,
quick,21000,0.003529,0.000417,0.000432,
merge,21000,0.014096,0.013727,0.014654,
comb,21000,0.009662,0.002332,0.003234,
bubble,21000,2.18906,0.326833,1.59862,
insertion,21000,0.257914,6.7e-05,0.503568,
selection,21000,1.44687,1.67298,1.68311,
quick,21000,0.003245,0.000506,0.000583,
merge,21000,0.013947,0.013045,0.012446,
comb,21000,0.006814,0.001658,0.002312,
bubble,21000,2.46361,0.432304,1.67568,
insertion,21000,0.295984,5.8e-05,0.518851,
selection,21000,1.84397,1.67283,1.62752,
quick,21000,0.003842,0.000607,0.000563,
merge,21000,0.016593,0.015854,0.016023,
comb,21000,0.008629,0.002338,0.003309,
bubble,21000,2.43399,0.317181,1.90868,
insertion,21000,0.263883,5.5e-05,0.529059,
selection,21000,1.56211,1.40069,1.47144,
quick,21000,0.003533,0.00057,0.000585,
merge,21000,0.013576,0.012724,0.015175,
comb,21000,0.007554,0.0019,0.002803,
bubble,21000,2.3192,0.327362,1.70969,
insertion,21000,0.269641,6.1e-05,0.620629,
selection,21000,1.70042,1.65948,1.60477,
quick,21000,0.008109,0.001536,0.001352,
merge,21000,0.029098,0.021772,0.020884,
comb,21000,0.013449,0.00326,0.004792,
bubble,21000,2.44765,0.428701,1.82703,
insertion,21000,0.286814,5.8e-05,0.514681,
selection,21000,1.54773,1.42224,1.7896,
quick,22000,0.004073,0.000648,0.000723,
merge,22000,0.015186,0.01556,0.01767,
comb,22000,0.008293,0.002044,0.002895,
bubble,22000,2.21178,0.347592,1.82437,
insertion,22000,0.318257,7.1e-05,0.730706,
selection,22000,1.9186,1.83687,1.82503,
quick,22000,0.003199,0.000416,0.000492,
merge,22000,0.015095,0.015021,0.014782,
comb,22000,0.008186,0.002045,0.00302,
bubble,22000,2.4432,0.391686,2.08029,
insertion,22000,0.418263,7.4e-05,0.61112,
selection,22000,1.75235,1.54275,1.52754,
quick,22000,0.00343,0.000451,0.000464,
merge,22000,0.015225,0.01439,0.014531,
comb,22000,0.007333,0.001661,0.002321,
bubble,22000,2.1924,0.344745,1.77544,
insertion,22000,0.287549,6.1e-05,0.541019,
selection,22000,1.6265,1.53136,1.52855,
quick,22000,0.003651,0.000605,0.000619,
merge,22000,0.015614,0.013072,0.010939,
comb,22000,0.007438,0.001704,0.002385,
bubble,22000,2.17795,0.354234,2.04211,
insertion,22000,0.293531,5.9e-05,0.540066,
selection,22000,1.8133,1.66484,1.99585,
quick,22000,0.004175,0.000525,0.000726,
merge,22000,0.020689,0.017363,0.017958,
comb,22000,0.009403,0.002364,0.003344,
bubble,22000,2.50439,0.566134,2.36693,
insertion,22000,0.429198,7.5e-05,0.604328,
selection,22000,1.57129,1.5245,1.56428,
quick,22000,0.004904,0.000799,0.000856,
merge,22000,0.020741,0.017317,0.017197,
comb,22000,0.009526,0.002358,0.00335,
bubble,22000,2.52868,0.389334,1.77056,
insertion,22000,0.302211,6e-05,0.545363,
selection,22000,1.62501,1.51664,1.65876,
quick,22000,0.004416,0.000724,0.000565,
merge,22000,0.016213,0.016426,0.018123,
comb,22000,0.011345,0.002556,0.003648,
bubble,22000,2.15559,0.350825,1.75856,
insertion,22000,0.302811,6.1e-05,0.54834,
selection,22000,1.5457,1.53119,1.56995,
quick,22000,0.004013,0.000483,0.000525,
merge,22000,0.016832,0.015795,0.014903,
comb,22000,0.006937,0.001772,0.002667,
bubble,22000,2.34283,0.363284,2.09481,
insertion,22000,0.335502,7.5e-05,0.545774,
selection,22000,1.79939,1.58287,1.5508,
quick,22000,0.003225,0.000406,0.000427,
merge,22000,0.014479,0.013569,0.014792,
comb,22000,0.007907,0.002064,0.00288,
bubble,22000,2.63918,0.414154,2.0554,
insertion,22000,0.33483,7.6e-05,0.598937,
selection,22000,1.94777,1.62253,1.5324,
quick,22000,0.003556,0.00061,0.000424,
merge,22000,0.014006,0.015021,0.014802,
comb,22000,0.006696,0.001703,0.002407,
bubble,22000,2.15593,0.347961,1.85848,
insertion,22000,0.329521,6.5e-05,0.539535,
selection,22000,1.73671,1.82297,2.02509,
quick,23000,0.003909,0.000434,0.000501,
merge,23000,0.016411,0.016751,0.015081,
comb,23000,0.007424,0.001835,0.002672,
bubble,23000,2.57775,0.436419,2.11973,
insertion,23000,0.356998,6.4e-05,0.618653,
selection,23000,2.35097,1.92499,1.77276,
quick,23000,0.003664,0.000668,0.000474,
merge,23000,0.015196,0.014309,0.014541,
comb,23000,0.007391,0.001777,0.002553,
bubble,23000,2.40556,0.382102,1.91664,
insertion,23000,0.367791,7.9e-05,0.832329,
selection,23000,1.74682,2.24568,2.46622,
quick,23000,0.003855,0.000621,0.00056,
merge,23000,0.015744,0.015727,0.014211,
comb,23000,0.006912,0.001777,0.00254,
bubble,23000,2.897,0.384053,2.92817,
insertion,23000,0.411812,6.4e-05,0.591369,
selection,23000,2.2252,1.87004,1.9847,
quick,23000,0.004791,0.000863,0.000981,
merge,23000,0.021646,0.020125,0.016669,
comb,23000,0.008647,0.002144,0.003201,
bubble,23000,2.53737,0.38966,2.46339,
insertion,23000,0.414307,6.2e-05,0.710977,
selection,23000,1.89954,1.84357,1.84779,
quick,23000,0.003407,0.00049,0.000479,
merge,23000,0.016097,0.028326,0.029107,
comb,23000,0.015218,0.003405,0.004663,
bubble,23000,2.38823,0.392625,1.96979,
insertion,23000,0.34301,6.4e-05,0.591888,
selection,23000,1.71574,1.75807,1.7534,
quick,23000,0.004442,0.000799,0.000619,
merge,23000,0.020789,0.018267,0.015954,
comb,23000,0.007218,0.001789,0.002596,
bubble,23000,2.50306,0.375758,1.91154,
insertion,23000,0.356623,7.4e-05,0.711794,
selection,23000,1.77621,2.25471,1.87521,
quick,23000,0.003827,0.000703,0.000599,
merge,23000,0.017303,0.018869,0.014953,
comb,23000,0.008276,0.001924,0.002628,
bubble,23000,2.74341,0.438792,2.4948,
insertion,23000,0.364083,7e-05,0.721373,
selection,23000,2.2895,2.19263,2.43677,
quick,23000,0.00368,0.000448,0.00065,
merge,23000,0.015849,0.014324,0.014267,
comb,23000,0.009006,0.002032,0.002965,
bubble,23000,4.1404,0.565622,2.0707,
insertion,23000,0.378343,6.7e-05,0.833608,
selection,23000,1.87004,2.23574,2.29893,
quick,23000,0.004744,0.000849,0.000753,
merge,23000,0.019244,0.015114,0.018274,
comb,23000,0.009525,0.002626,0.00349,
bubble,23000,2.9105,0.417041,2.19397,
insertion,23000,0.379951,6.1e-05,0.592932,
selection,23000,1.94161,2.47497,2.08745,
quick,23000,0.004102,0.000649,0.000565,
merge,23000,0.015963,0.018907,0.020284,
comb,23000,0.010924,0.002682,0.003666,
bubble,23000,3.31955,0.420955,1.96331,
insertion,23000,0.373655,6.1e-05,0.590334,
selection,23000,1.70083,1.73301,1.6732,
quick,24000,0.004136,0.00063,0.000656,
merge,24000,0.017926,0.019504,0.015586,
comb,24000,0.010089,0.002393,0.003341,
bubble,24000,2.57372,0.424589,2.14068,
insertion,24000,0.358937,6.7e-05,0.970837,
selection,24000,2.88143,2.54967,2.34348,
quick,24000,0.004341,0.000764,0.000749,
merge,24000,0.017285,0.017879,0.020683,
comb,24000,0.014742,0.003339,0.004288,
bubble,24000,3.54746,0.561401,2.4928,
insertion,24000,0.381016,6.3e-05,0.702898,
selection,24000,2.06781,1.87835,1.79066,
quick,24000,0.004057,0.000639,0.000489,
merge,24000,0.016413,0.015966,0.014668,
comb,24000,0.008014,0.001927,0.003003,
bubble,24000,2.67721,0.609442,2.37934,
insertion,24000,0.361919,7e-05,0.620561,
selection,24000,1.81746,1.81477,1.78129,
quick,24000,0.003542,0.000691,0.000757,
merge,24000,0.017914,0.017182,0.014941,
comb,24000,0.007574,0.002282,0.003425,
bubble,24000,2.69144,0.426233,2.07247,
insertion,24000,0.359876,6.4e-05,0.937739,
selection,24000,1.98166,2.16278,1.9167,
quick,24000,0.003559,0.000653,0.000751,
merge,24000,0.017651,0.016291,0.015458,
comb,24000,0.009175,0.002232,0.00335,
bubble,24000,2.65573,0.42197,2.10371,
insertion,24000,0.381027,6.4e-05,0.637053,
selection,24000,1.85376,2.64506,3.47462,
quick,24000,0.005768,0.00089,0.000857,
merge,24000,0.022553,0.021159,0.016695,
comb,24000,0.009944,0.00239,0.003534,
bubble,24000,3.51207,0.422266,1.97751,
insertion,24000,0.364328,0.000105,0.595884,
selection,24000,1.76991,1.71221,1.74542,
quick,24000,0.003632,0.000707,0.00047,
merge,24000,0.015828,0.014259,0.013499,
comb,24000,0.006995,0.001759,0.002559,
bubble,24000,2.41549,0.39148,1.9668,
insertion,24000,0.345111,6.4e-05,0.591834,
selection,24000,1.76602,1.74182,1.72574,
quick,24000,0.003551,0.000695,0.00067,
merge,24000,0.017043,0.014989,0.013961,
comb,24000,0.006634,0.001687,0.002672,
bubble,24000,2.43093,0.419985,1.96482,
insertion,24000,0.341234,6.1e-05,0.591952,
selection,24000,1.7157,1.74553,1.72333,
quick,24000,0.003429,0.00062,0.000622,
merge,24000,0.017527,0.016416,0.015041,
comb,24000,0.008642,0.002231,0.003163,
bubble,24000,2.44838,0.399359,1.96517,
insertion,24000,0.349293,6.1e-05,0.603,
selection,24000,1.75525,1.72115,1.70113,
quick,24000,0.00372,0.000453,0.000481,
merge,24000,0.017949,0.016738,0.016235,
comb,24000,0.008375,0.002198,0.003044,
bubble,24000,2.53114,0.390145,1.93412,
insertion,24000,0.337315,6.4e-05,0.621568,
selection,24000,1.75104,1.71378,1.72134,
quick,25000,0.003969,0.000705,0.000765,
merge,25000,0.018914,0.017237,0.014764,
comb,25000,0.007609,0.001939,0.002734,
bubble,25000,2.65514,0.418502,2.20667,
insertion,25000,0.371783,6.6e-05,0.654795,
selection,25000,1.88826,1.86344,1.87388,
quick,25000,0.00373,0.000631,0.000695,
merge,25000,0.018358,0.016552,0.016421,
comb,25000,0.009373,0.00233,0.003259,
bubble,25000,2.69602,0.4323,2.14216,
insertion,25000,0.368687,7e-05,0.639477,
selection,25000,1.89851,1.86143,1.85212,
quick,25000,0.003606,0.000442,0.00047,
merge,25000,0.017957,0.01766,0.013823,
comb,25000,0.007658,0.0019,0.002872,
bubble,25000,2.72541,0.419903,2.22515,
insertion,25000,0.384821,6.3e-05,0.646955,
selection,25000,1.89165,1.84195,1.88283,
quick,25000,0.0044,0.000677,0.000683,
merge,25000,0.0185,0.017637,0.015218,
comb,25000,0.007123,0.001831,0.002954,
bubble,25000,2.65556,0.411888,2.2201,
insertion,25000,0.374453,6.4e-05,0.642813,
selection,25000,1.87922,1.86818,1.85358,
quick,25000,0.003408,0.000702,0.000726,
merge,25000,0.02478,0.030634,0.02936,
comb,25000,0.015153,0.005706,0.007268,
bubble,25000,2.69755,0.437719,2.15599,
insertion,25000,0.378485,6.4e-05,0.636049,
selection,25000,1.92788,1.83967,1.86926,
quick,25000,0.003908,0.000646,0.000647,
merge,25000,0.016457,0.017194,0.016809,
comb,25000,0.008481,0.001997,0.003014,
bubble,25000,2.65824,0.429978,2.19838,
insertion,25000,0.375133,7.2e-05,0.651428,
selection,25000,1.8711,1.85318,1.86694,
quick,25000,0.004029,0.000449,0.000468,
merge,25000,0.019433,0.016134,0.014669,
comb,25000,0.007791,0.001944,0.002859,
bubble,25000,2.63758,0.445921,2.15382,
insertion,25000,0.378351,6.3e-05,0.639758,
selection,25000,1.92586,1.88108,1.84109,
quick,25000,0.004771,0.000839,0.000771,
merge,25000,0.018584,0.016854,0.01498,
comb,25000,0.008478,0.002268,0.003261,
bubble,25000,2.69889,0.42243,2.17658,
insertion,25000,0.371303,6.6e-05,0.660803,
selection,25000,1.88801,1.84692,1.88125,
quick,25000,0.003743,0.000701,0.00075,
merge,25000,0.016692,0.016447,0.016716,
comb,25000,0.00919,0.002322,0.003593,
bubble,25000,2.66995,0.422825,2.1965,
insertion,25000,0.377358,6.4e-05,0.710235,
selection,25000,1.88737,1.86867,1.86069,
quick,25000,0.00375,0.000442,0.000488,
merge,25000,0.017945,0.014331,0.013631,
comb,25000,0.010502,0.002332,0.00337,
bubble,25000,2.67711,0.438118,2.12797,
insertion,25000,0.374827,0.000128,0.640832,
selection,25000,1.92378,1.84038,1.85825,
quick,26000,0.005386,0.001006,0.001063,
merge,26000,0.02552,0.020608,0.012443,
comb,26000,0.007016,0.001943,0.002819,
bubble,26000,2.87815,0.460592,2.30919,
insertion,26000,0.414053,6.9e-05,0.695827,
selection,26000,2.02026,2.02023,2.0268,
quick,26000,0.004021,0.000474,0.000505,
merge,26000,0.019443,0.017627,0.017583,
comb,26000,0.010678,0.002502,0.003678,
bubble,26000,2.91935,0.475112,2.33493,
insertion,26000,0.408121,6.8e-05,0.707225,
selection,26000,2.05335,1.99288,2.04588,
quick,26000,0.004135,0.000566,0.000918,
merge,26000,0.020567,0.017843,0.014955,
comb,26000,0.007298,0.001959,0.002985,
bubble,26000,2.87036,0.459232,2.31822,
insertion,26000,0.397793,6.6e-05,0.705957,
selection,26000,2.01358,2.03693,2.11914,
quick,26000,0.004521,0.000607,0.000761,
merge,26000,0.019115,0.018518,0.014696,
comb,26000,0.00804,0.002076,0.002956,
bubble,26000,2.89993,0.461219,2.26748,
insertion,26000,0.408561,8.8e-05,0.713502,
selection,26000,2.04938,2.00853,2.03247,
quick,26000,0.003817,0.000475,0.000716,
merge,26000,0.017268,0.017189,0.014705,
comb,26000,0.007743,0.002243,0.003514,
bubble,26000,2.86896,0.482353,2.30009,
insertion,26000,0.407114,7.1e-05,0.701121,
selection,26000,2.05492,2.01169,1.99891,
quick,26000,0.003915,0.00067,0.000503,
merge,26000,0.018558,0.015773,0.013694,
comb,26000,0.007356,0.001958,0.002814,
bubble,26000,2.90748,0.471006,2.26878,
insertion,26000,0.432721,6.9e-05,0.696135,
selection,26000,2.06392,2.01749,2.02188,
quick,26000,0.003839,0.0006,0.000539,
merge,26000,0.0174,0.018721,0.015178,
comb,26000,0.007431,0.002011,0.002999,
bubble,26000,2.86962,0.48251,2.28969,
insertion,26000,0.402981,6.6e-05,0.704509,
selection,26000,2.04986,2.01992,1.99682,
quick,26000,0.003888,0.000478,0.000543,
merge,26000,0.016993,0.017089,0.015492,
comb,26000,0.008037,0.00204,0.002952,
bubble,26000,2.88061,0.45698,2.25993,
insertion,26000,0.491184,7.1e-05,0.703932,
selection,26000,2.04493,2.00283,2.05311,
quick,26000,0.004253,0.000711,0.000709,
merge,26000,0.018002,0.018187,0.0175,
comb,26000,0.007943,0.002221,0.003547,
bubble,26000,2.86651,0.477631,2.30275,
insertion,26000,0.405538,6.6e-05,0.701527,
selection,26000,2.04299,2.00313,2.00648,
quick,26000,0.003962,0.00073,0.000785,
merge,26000,0.018706,0.018321,0.016855,
comb,26000,0.009239,0.002126,0.003168,
bubble,26000,2.93017,0.458078,2.28227,
insertion,26000,0.419799,6.7e-05,0.699659,
selection,26000,2.03683,1.99256,2.0409,
quick,27000,0.004116,0.000759,0.000736,
merge,27000,0.020705,0.020546,0.015026,
comb,27000,0.008072,0.002125,0.003073,
bubble,27000,3.13684,0.504768,2.46927,
insertion,27000,0.426732,6.9e-05,0.750874,
selection,27000,2.21949,2.16755,2.17815,
quick,27000,0.004321,0.000663,0.000663,
merge,27000,0.017952,0.018679,0.015874,
comb,27000,0.007765,0.002145,0.003044,
bubble,27000,3.1244,0.500642,2.48246,
insertion,27000,0.441808,6.9e-05,0.762815,
selection,27000,2.22409,2.16827,2.16325,
quick,27000,0.004168,0.000497,0.000595,
merge,27000,0.018897,0.018246,0.016568,
comb,27000,0.008888,0.002547,0.003525,
bubble,27000,3.20944,0.495684,2.46557,
insertion,27000,0.422056,6.8e-05,0.76881,
selection,27000,2.18529,2.1933,2.16072,
quick,27000,0.004467,0.000746,0.000576,
merge,27000,0.018726,0.019045,0.016534,
comb,27000,0.00915,0.002571,0.003677,
bubble,27000,3.13821,0.491655,2.44169,
insertion,27000,0.432669,7.2e-05,0.76959,
selection,27000,2.20243,2.14838,2.22345,
quick,27000,0.004597,0.000531,0.000559,
merge,27000,0.020492,0.020736,0.014639,
comb,27000,0.007905,0.002037,0.003013,
bubble,27000,3.1057,0.512177,2.45768,
insertion,27000,0.429401,6.8e-05,0.73846,
selection,27000,2.23777,2.14892,2.18594,
quick,27000,0.004185,0.000718,0.000597,
merge,27000,0.018776,0.018457,0.016936,
comb,27000,0.008452,0.002426,0.003549,
bubble,27000,3.10616,0.485555,2.4905,
insertion,27000,0.426652,8e-05,0.748582,
selection,27000,2.21055,2.17416,2.16668,
quick,27000,0.004218,0.00069,0.000577,
merge,27000,0.019252,0.018953,0.017025,
comb,27000,0.009519,0.002185,0.003194,
bubble,27000,3.13801,0.482007,2.47773,
insertion,27000,0.420894,6.8e-05,0.768554,
selection,27000,2.25802,2.19048,2.16928,
quick,27000,0.004534,0.000709,0.000777,
merge,27000,0.019456,0.020143,0.015941,
comb,27000,0.0097,0.002226,0.003394,
bubble,27000,3.12766,0.492603,2.44251,
insertion,27000,0.428791,8.2e-05,0.783113,
selection,27000,2.1936,2.1441,2.20478,
quick,27000,0.003959,0.00062,0.000694,
merge,27000,0.01858,0.018666,0.018459,
comb,27000,0.009098,0.002234,0.003545,
bubble,27000,3.0836,0.519733,2.44828,
insertion,27000,0.434698,6.9e-05,0.754279,
selection,27000,2.22771,2.16732,2.18242,
quick,27000,0.003804,0.000639,0.000501,
merge,27000,0.01806,0.015523,0.013347,
comb,27000,0.007153,0.001931,0.002896,
bubble,27000,3.10768,0.497005,2.51346,
insertion,27000,0.42513,6.9e-05,0.768728,
selection,27000,2.20272,2.17212,2.15556,
quick,28000,0.004548,0.000617,0.000545,
merge,28000,0.019568,0.021054,0.017808,
comb,28000,0.009456,0.002225,0.003269,
bubble,28000,3.39083,0.526554,2.64931,
insertion,28000,0.471791,8.2e-05,0.800854,
selection,28000,2.35303,2.36088,2.31552,
quick,28000,0.004317,0.000775,0.000849,
merge,28000,0.019555,0.021131,0.016561,
comb,28000,0.010135,0.002789,0.005461,
bubble,28000,3.38817,0.527286,2.64857,
insertion,28000,0.534281,7.4e-05,0.80559,
selection,28000,2.33915,2.33478,2.31436,
quick,28000,0.004112,0.000508,0.000559,
merge,28000,0.019556,0.019944,0.017578,
comb,28000,0.009241,0.002199,0.00328,
bubble,28000,3.3476,0.531381,2.64639,
insertion,28000,0.456479,6.9e-05,0.833627,
selection,28000,2.35057,2.36768,2.30075,
quick,28000,0.004252,0.000664,0.000622,
merge,28000,0.019876,0.020117,0.016653,
comb,28000,0.008221,0.002224,0.003431,
bubble,28000,3.38876,0.530953,2.63322,
insertion,28000,0.459304,7.4e-05,0.837877,
selection,28000,2.36627,2.31522,2.33244,
quick,28000,0.004546,0.000728,0.000614,
merge,28000,0.019759,0.021271,0.016762,
comb,28000,0.008241,0.002208,0.003154,
bubble,28000,3.37709,0.545706,2.62287,
insertion,28000,0.455721,7.1e-05,0.830277,
selection,28000,2.45021,2.31602,2.35856,
quick,28000,0.00433,0.000712,0.000727,
merge,28000,0.019722,0.01788,0.016834,
comb,28000,0.008413,0.002227,0.003247,
bubble,28000,3.36377,0.540392,2.72506,
insertion,28000,0.450694,7.1e-05,0.837757,
selection,28000,2.35204,2.3003,2.36952,
quick,28000,0.004725,0.000565,0.000565,
merge,28000,0.019841,0.020172,0.015186,
comb,28000,0.008001,0.002166,0.003156,
bubble,28000,3.36779,0.546303,2.67082,
insertion,28000,0.456969,7.1e-05,0.819676,
selection,28000,2.35464,2.30652,2.34515,
quick,28000,0.004391,0.000529,0.000573,
merge,28000,0.020088,0.019479,0.015352,
comb,28000,0.008155,0.002183,0.003242,
bubble,28000,3.37355,0.54197,2.62359,
insertion,28000,0.452783,7.1e-05,0.839362,
selection,28000,2.34425,2.29779,2.36104,
quick,28000,0.004111,0.000803,0.000554,
merge,28000,0.020423,0.02008,0.017551,
comb,28000,0.010233,0.002669,0.003729,
bubble,28000,3.36815,0.539816,2.61956,
insertion,28000,0.45535,8.5e-05,0.83678,
selection,28000,2.37269,2.32003,2.36064,
quick,28000,0.004173,0.000643,0.000575,
merge,28000,0.018999,0.019243,0.017685,
comb,28000,0.009443,0.002575,0.003759,
bubble,28000,3.38639,0.538797,2.62667,
insertion,28000,0.512767,7.1e-05,0.832299,
selection,28000,2.36886,2.3377,2.3411,
quick,29000,0.004754,0.000533,0.000575,
merge,29000,0.020984,0.020325,0.017252,
comb,29000,0.009139,0.002321,0.003404,
bubble,29000,3.62151,0.582055,2.90639,
insertion,29000,0.488115,7.4e-05,0.900291,
selection,29000,2.54694,2.51984,2.47645,
quick,29000,0.004872,0.000532,0.000787,
merge,29000,0.021185,0.020944,0.017079,
comb,29000,0.00889,0.002294,0.003286,
bubble,29000,3.65745,0.567702,2.80973,
insertion,29000,0.489362,0.000119,0.902223,
selection,29000,2.52947,2.48366,2.51292,
quick,29000,0.004624,0.000781,0.000785,
merge,29000,0.020338,0.020691,0.018643,
comb,29000,0.008667,0.002247,0.003285,
bubble,29000,3.62095,0.588252,2.94756,
insertion,29000,0.49524,7.7e-05,0.894557,
selection,29000,2.50805,2.50037,2.50523,
quick,29000,0.004538,0.000726,0.000614,
merge,29000,0.02066,0.01846,0.017796,
comb,29000,0.010202,0.002886,0.004158,
bubble,29000,3.61759,0.56554,2.84065,
insertion,29000,0.502131,7.4e-05,0.897023,
selection,29000,2.53655,2.50929,2.49915,
quick,29000,0.00484,0.000838,0.000777,
merge,29000,0.023326,0.02084,0.015783,
comb,29000,0.008776,0.00224,0.003395,
bubble,29000,3.69896,0.570932,2.80916,
insertion,29000,0.490826,7.4e-05,0.895523,
selection,29000,2.5308,2.51509,2.50408,
quick,29000,0.004235,0.000734,0.000639,
merge,29000,0.020747,0.019889,0.019133,
comb,29000,0.009192,0.002355,0.00339,
bubble,29000,3.61928,0.56091,2.82411,
insertion,29000,0.4844,7.4e-05,0.900526,
selection,29000,2.52522,2.49454,2.50383,
quick,29000,0.004096,0.000694,0.000603,
merge,29000,0.020054,0.019324,0.018301,
comb,29000,0.009025,0.002345,0.003293,
bubble,29000,3.64468,0.561352,2.82983,
insertion,29000,0.49051,7.3e-05,0.896029,
selection,29000,2.52102,2.50288,2.49808,
quick,29000,0.00465,0.000746,0.000601,
merge,29000,0.020747,0.020069,0.017705,
comb,29000,0.009134,0.002324,0.003588,
bubble,29000,3.60425,0.558935,2.81362,
insertion,29000,0.486597,7.3e-05,0.901518,
selection,29000,2.526,2.52289,2.49649,
quick,29000,0.004876,0.000825,0.000849,
merge,29000,0.021728,0.021875,0.015687,
comb,29000,0.008392,0.002248,0.003334,
bubble,29000,3.61737,0.568847,2.8096,
insertion,29000,0.485079,7.4e-05,0.969294,
selection,29000,2.52029,2.50756,2.49306,
quick,29000,0.004773,0.000853,0.000769,
merge,29000,0.021874,0.022233,0.017871,
comb,29000,0.008714,0.002367,0.003677,
bubble,29000,3.59302,0.569804,2.82252,
insertion,29000,0.486696,7.6e-05,0.894435,
selection,29000,2.52566,2.50077,2.49736,
quick,30000,0.004569,0.000752,0.000608,
merge,30000,0.022886,0.022239,0.01788,
comb,30000,0.009264,0.002362,0.003364,
bubble,30000,3.82944,0.607776,2.98954,
insertion,30000,0.519806,7.3e-05,0.962833,
selection,30000,2.72146,2.70379,2.6589,
quick,30000,0.00502,0.000728,0.000698,
merge,30000,0.022197,0.019073,0.017594,
comb,30000,0.009381,0.002531,0.003522,
bubble,30000,3.87411,0.603052,3.00617,
insertion,30000,0.522902,7.7e-05,0.970087,
selection,30000,2.71365,2.68986,2.68451,
quick,30000,0.005013,0.000793,0.000806,
merge,30000,0.022419,0.023522,0.014589,
comb,30000,0.008397,0.002246,0.003491,
bubble,30000,3.87559,0.610685,2.9988,
insertion,30000,0.520112,7.6e-05,0.96034,
selection,30000,2.69486,2.68318,2.69614,
quick,30000,0.004641,0.00056,0.000641,
merge,30000,0.023342,0.024196,0.016772,
comb,30000,0.00875,0.002436,0.003721,
bubble,30000,3.95109,0.604527,3.00798,
insertion,30000,0.535826,8.2e-05,0.990743,
selection,30000,2.71807,2.69226,2.69127,
quick,30000,0.004756,0.000786,0.000873,
merge,30000,0.021785,0.020058,0.018318,
comb,30000,0.00934,0.002386,0.003481,
bubble,30000,3.91234,0.60512,2.9977,
insertion,30000,0.523728,7.7e-05,0.971406,
selection,30000,2.71696,2.67304,2.66927,
quick,30000,0.00484,0.000621,0.000572,
merge,30000,0.022206,0.020105,0.01788,
comb,30000,0.009934,0.002547,0.004356,
bubble,30000,3.84754,0.604355,3.01465,
insertion,30000,0.520756,8e-05,0.982453,
selection,30000,2.71849,2.68362,2.67673,
quick,30000,0.004673,0.0007,0.000772,
merge,30000,0.021895,0.021047,0.016794,
comb,30000,0.008924,0.002317,0.003461,
bubble,30000,3.95405,0.610734,2.9961,
insertion,30000,0.527887,9e-05,0.973553,
selection,30000,2.69139,2.69275,2.68838,
quick,30000,0.004574,0.000575,0.000663,
merge,30000,0.021578,0.020848,0.016363,
comb,30000,0.008722,0.002324,0.003459,
bubble,30000,3.86584,0.609053,3.02187,
insertion,30000,0.516975,8.2e-05,0.980045,
selection,30000,2.68602,2.66039,2.66672,
quick,30000,0.004605,0.000835,0.00093,
merge,30000,0.023238,0.020014,0.015084,
comb,30000,0.008228,0.002226,0.003347,
bubble,30000,3.89107,0.607581,3.01663,
insertion,30000,0.514624,7.6e-05,0.971164,
selection,30000,2.71479,2.69561,2.68498,
quick,30000,0.004666,0.000526,0.000901,
merge,30000,0.023155,0.020688,0.015647,
comb,30000,0.008505,0.002332,0.003352,
bubble,30000,3.89104,0.613554,2.99405,
insertion,30000,0.525765,7.7e-05,0.958683,
selection,30000,2.71237,2.67419,2.68555,
quick,31000,0.00472,0.000806,0.000777,
merge,31000,0.023181,0.020821,0.015599,
comb,31000,0.00873,0.002346,0.003497,
bubble,31000,4.25569,0.652882,3.24211,
insertion,31000,0.548392,0.000101,1.03047,
selection,31000,2.87604,2.85884,2.84221,
quick,31000,0.005049,0.00085,0.00088,
merge,31000,0.022454,0.02031,0.016939,
comb,31000,0.009319,0.002403,0.003596,
bubble,31000,4.11278,0.641701,3.24465,
insertion,31000,0.54313,7.8e-05,1.00976,
selection,31000,2.90844,2.83523,2.83861,
quick,31000,0.004783,0.000544,0.000722,
merge,31000,0.023262,0.022128,0.015467,
comb,31000,0.009309,0.002522,0.003577,
bubble,31000,4.19699,0.649539,3.25657,
